"cty","ZIP","Mode","TOS","Mode.VOMS","total_cap_exp","City","State","Service.Area.Sq.Miles","Sq.Miles","total_op_exp","max_trains","avg_speed","avg_trip_length","pax_per_hr","veh_revenue_hours","veh_revenue_miles","Train.Miles","Train.Hours","Unlinked.Passenger.Trips","Passenger.Miles","Directional.Route.Miles","track_miles_rev","track_miles_nonrev","fixed_guideway_miles","busway_exclusive_miles","control_access_miles","row_total_miles","cbsa","cbsaname","ctyname","spatial_id"
"41009","97051","CB","PT",18,196983,"St. Helens","OR",NA,NA,1588234,0,27.8036,0,3.604,20450,568583,0,0,73702,0,0,NA,NA,NA,NA,NA,NA,38900,"Portland-Vancouver-Hillsboro, OR-WA","Columbia County, OR",38900
"41009","97051","CB","PT",18,133748,"St. Helens","OR",NA,NA,1588234,0,27.8036,0,3.604,20450,568583,0,0,73702,0,0,NA,NA,NA,NA,NA,NA,38900,"Portland-Vancouver-Hillsboro, OR-WA","Columbia County, OR",38900
"41009","97051","MB","PT",3,133748,"St. Helens","OR",NA,NA,73022,0,27.6218,0,4.68,2406,66458,0,0,11260,0,0,NA,NA,NA,NA,NA,NA,38900,"Portland-Vancouver-Hillsboro, OR-WA","Columbia County, OR",38900
"41011","97420","DR","DO",6,94564,"Coos Bay","OR",NA,NA,490065,0,9.0612,0,0.999,10760,97499,0,0,10749,0,0,NA,NA,NA,NA,NA,NA,18300,"Coos Bay, OR","Coos County, OR",18300
"41011","97420","MB","DO",3,174419,"Coos Bay","OR",NA,NA,134254,0,13.8018,0,5.5638,5050,69699,0,0,28097,0,0,NA,NA,NA,NA,NA,NA,18300,"Coos Bay, OR","Coos County, OR",18300
"41013","97701","CB","DO",12,125229,"Bend","OR",75,40,1325971,0,28.3559,13.41,11.4915,19013,539131,0,0,218488,2929924,243.1,NA,NA,0,0,0,0,39260,"Prineville, OR","Crook County, OR",39260
"41013","97701","MB","PT",12,176428,"Bend","OR",75,40,2516433,0,13.7748,3.771,11.7962,34825,479708,0,0,410801,1549137,76.6,NA,NA,0,0,0,0,39260,"Prineville, OR","Crook County, OR",39260
"41013","97701","CB","DO",13,1021638,"Bend","OR",75,40,1325971,0,28.3559,13.41,11.4915,19013,539131,0,0,218488,2929924,243.1,NA,NA,0,0,0,0,39260,"Prineville, OR","Crook County, OR",39260
"41013","97701","MB","PT",13,1816987,"Bend","OR",75,40,2516433,0,13.7748,3.771,11.7962,34825,479708,0,0,410801,1549137,76.6,NA,NA,0,0,0,0,39260,"Prineville, OR","Crook County, OR",39260
"41013","97701","DR","PT",10,50449,"Bend","OR",75,40,1122325,0,11.4502,2.71,2.5099,15267,174810,0,0,38319,103844,0,NA,NA,NA,NA,NA,NA,39260,"Prineville, OR","Crook County, OR",39260
"41013","97701","DR","DO",9,85000,"Bend","OR",75,40,1307060,0,11.2811,3.4644,3.6306,13985,157766,0,0,50774,175900,0,NA,NA,NA,NA,NA,NA,39260,"Prineville, OR","Crook County, OR",39260
"41015","97444","MB","DO",7,157000,"Gold Beach","OR",NA,NA,340397,0,28.0949,0,2.0985,6789,190736,0,0,14247,0,0,NA,NA,NA,NA,NA,NA,15060,"Brookings, OR","Curry County, OR",15060
"41015","97444","MB","DO",6,83103,"Gold Beach","OR",NA,NA,340397,0,28.0949,0,2.0985,6789,190736,0,0,14247,0,0,NA,NA,NA,NA,NA,NA,15060,"Brookings, OR","Curry County, OR",15060
"41019","97470","CB","PT",4,99698,"Roseburg","OR",NA,NA,575556,0,26.7597,0,3.1519,8751,234174,0,0,27582,0,0,NA,NA,NA,NA,NA,NA,40700,"Roseburg, OR","Douglas County, OR",40700
"41019","97470","MB","PT",3,786234,"Roseburg","OR",NA,NA,544717,0,16.3854,0,7.5444,9343,153089,0,0,70487,0,0,NA,NA,NA,NA,NA,NA,40700,"Roseburg, OR","Douglas County, OR",40700
"41019","97470","DR","PT",17,58472,"Roseburg","OR",NA,NA,556541,0,10.933,0,1.8711,21373,233670,0,0,39992,0,0,NA,NA,NA,NA,NA,NA,40700,"Roseburg, OR","Douglas County, OR",40700
"41023","97845","DR","DO",6,207360,"John Day","OR",NA,NA,309028,0,17.0318,0,3.8442,8269,140836,0,0,31788,0,0,NA,NA,NA,NA,NA,NA,99999,"","Grant County, OR",41023
"41023","97845","DR","DO",6,25616,"John Day","OR",NA,NA,309028,0,17.0318,0,3.8442,8269,140836,0,0,31788,0,0,NA,NA,NA,NA,NA,NA,99999,"","Grant County, OR",41023
"41023","97845","MB","DO",2,78373,"John Day","OR",NA,NA,85320,0,25.157,0,0.4789,3343,84100,0,0,1601,0,0,NA,NA,NA,NA,NA,NA,99999,"","Grant County, OR",41023
"41023","97845","MB","DO",2,7791,"John Day","OR",NA,NA,85320,0,25.157,0,0.4789,3343,84100,0,0,1601,0,0,NA,NA,NA,NA,NA,NA,99999,"","Grant County, OR",41023
"41025","97720","DR","PT",8,127026,"Burns","OR",NA,NA,516689,0,13.8743,0,3.521,11159,154823,0,0,39291,0,0,NA,NA,NA,NA,NA,NA,99999,"","Harney County, OR",41025
"41027","97031","DR","DO",7,164326,"Hood River","OR",NA,NA,430722,0,16.5536,0,3.2654,4420,73167,0,0,14433,0,0,NA,NA,NA,NA,NA,NA,26220,"Hood River, OR","Hood River County, OR",26220
"41027","97031","CB","DO",3,47568,"Hood River","OR",NA,NA,226636,0,24.6329,0,2.5078,2302,56705,0,0,5773,0,0,NA,NA,NA,NA,NA,NA,26220,"Hood River, OR","Hood River County, OR",26220
"41027","97031","MB","DO",1,4324,"Hood River","OR",NA,NA,249187,0,21.3379,0,3.4835,2486,53046,0,0,8660,0,0,NA,NA,NA,NA,NA,NA,26220,"Hood River, OR","Hood River County, OR",26220
"41029","97504","MB","DO",20,1581040,"Medford","OR",50,65,8956241,0,14.6803,5.58,18.5068,62604,919043,0,0,1158601,6464994,104,NA,NA,0,0,0,0,32780,"Medford, OR","Jackson County, OR",32780
"41029","97504","MB","DO",20,675280,"Medford","OR",50,65,8956241,0,14.6803,5.58,18.5068,62604,919043,0,0,1158601,6464994,104,NA,NA,0,0,0,0,32780,"Medford, OR","Jackson County, OR",32780
"41029","97504","DR","PT",21,632231,"Medford","OR",50,65,2246758,0,14.4959,7.8352,1.6732,30760,445893,0,0,51469,403270,0,NA,NA,NA,NA,NA,NA,32780,"Medford, OR","Jackson County, OR",32780
"41029","97527","CB","DO",5,83914,"Grants Pass","OR",80,27,494083,0,31.3,0,5.2229,6300,197190,0,0,32904,0,0,NA,NA,NA,NA,NA,NA,32780,"Medford, OR","Jackson County, OR",32780
"41029","97527","MB","DO",4,67132,"Grants Pass","OR",80,27,624931,0,14.8212,0,14.5802,11907,176476,0,0,173606,0,0,NA,NA,NA,NA,NA,NA,32780,"Medford, OR","Jackson County, OR",32780
"41029","97527","MB","DO",4,306000,"Grants Pass","OR",80,27,624931,0,14.8212,0,14.5802,11907,176476,0,0,173606,0,0,NA,NA,NA,NA,NA,NA,32780,"Medford, OR","Jackson County, OR",32780
"41035","97601","DR","DO",3,2185,"Klamath Falls","OR",NA,NA,449938,0,11.3507,0,2.7831,6441,73110,0,0,17926,0,0,NA,NA,NA,NA,NA,NA,28900,"Klamath Falls, OR","Klamath County, OR",28900
"41035","97601","MB","DO",6,8756,"Klamath Falls","OR",NA,NA,1799753,0,13.9406,0,14.6542,19102,266293,0,0,279925,0,0,NA,NA,NA,NA,NA,NA,28900,"Klamath Falls, OR","Klamath County, OR",28900
"41035","97601","MB","DO",6,46910,"Klamath Falls","OR",NA,NA,1799753,0,13.9406,0,14.6542,19102,266293,0,0,279925,0,0,NA,NA,NA,NA,NA,NA,28900,"Klamath Falls, OR","Klamath County, OR",28900
"41039","97403","MB","DO",75,6416930,"Eugene","OR",482,87,36638901,0,12.7267,3.9218,28.2217,235638,2998883,0,0,6650100,26080664,568.4,NA,NA,0,0,0,0,21660,"Eugene, OR","Lane County, OR",21660
"41039","97403","DR","PT",52,622,"Eugene","OR",482,87,5318359,0,9.2451,7.1311,1.5514,119484,1104645,0,0,185362,1321842,0,NA,NA,NA,NA,NA,NA,21660,"Eugene, OR","Lane County, OR",21660
"41039","97403","MB","DO",74,3824926,"Eugene","OR",482,87,36638901,0,12.7267,3.9218,28.2217,235638,2998883,0,0,6650100,26080664,568.4,NA,NA,0,0,0,0,21660,"Eugene, OR","Lane County, OR",21660
"41039","97403","RB","DO",13,7000833,"Eugene","OR",482,87,10054773,0,11.5208,2.6073,58.7958,59465,685086,0,0,3496291,9115927,28.02,NA,NA,15.4,0,0,15.4,21660,"Eugene, OR","Lane County, OR",21660
"41039","97403","RB","DO",10,29332864,"Eugene","OR",482,87,10054773,0,11.5208,2.6073,58.7958,59465,685086,0,0,3496291,9115927,28.02,NA,NA,15.4,0,0,15.4,21660,"Eugene, OR","Lane County, OR",21660
"41039","97403","DR","PT",50,409826,"Eugene","OR",482,87,5318359,0,9.2451,7.1311,1.5514,119484,1104645,0,0,185362,1321842,0,NA,NA,NA,NA,NA,NA,21660,"Eugene, OR","Lane County, OR",21660
"41041","97365","MB","DO",8,222005,"Newport","OR",NA,NA,1049802,0,12.0606,0,11.9468,20902,252091,0,0,249712,0,0,NA,NA,NA,NA,NA,NA,35440,"Newport, OR","Lincoln County, OR",35440
"41041","97365","DR","DO",4,142697,"Newport","OR",NA,NA,506154,0,22.3334,0,9.3475,6886,153788,0,0,64367,0,0,NA,NA,NA,NA,NA,NA,35440,"Newport, OR","Lincoln County, OR",35440
"41041","97365","DR","DO",4,10382,"Newport","OR",NA,NA,506154,0,22.3334,0,9.3475,6886,153788,0,0,64367,0,0,NA,NA,NA,NA,NA,NA,35440,"Newport, OR","Lincoln County, OR",35440
"41041","97365","CB","DO",1,6538,"Newport","OR",NA,NA,318690,0,28.8276,0,2.2739,3410,98302,0,0,7754,0,0,NA,NA,NA,NA,NA,NA,35440,"Newport, OR","Lincoln County, OR",35440
"41041","97365","MB","DO",8,313772,"Newport","OR",NA,NA,1049802,0,12.0606,0,11.9468,20902,252091,0,0,249712,0,0,NA,NA,NA,NA,NA,NA,35440,"Newport, OR","Lincoln County, OR",35440
"41043","97355","MB","DO",1,71449,"Lebanon","OR",NA,NA,23444,0,10.164,0,2.34,250,2541,0,0,585,0,0,NA,NA,NA,NA,NA,NA,10540,"Albany, OR","Linn County, OR",10540
"41043","97386","CB","DO",7,288000,"Sweet Home","OR",NA,NA,377191,0,22.3446,0,6.646,8288,185192,0,0,55082,0,0,NA,NA,NA,NA,NA,NA,10540,"Albany, OR","Linn County, OR",10540
"41045","97914","DR","DO",6,144167,"Ontario","OR",NA,NA,526210,0,17.8824,0,1.572,11068,197922,0,0,17399,0,0,NA,NA,NA,NA,NA,NA,36620,"Ontario, OR-ID","Malheur County, OR",36620
"41045","97914","MB","DO",1,101583,"Ontario","OR",NA,NA,147116,0,10.7308,0,5.5676,3094,33201,0,0,17226,0,0,NA,NA,NA,NA,NA,NA,36620,"Ontario, OR-ID","Malheur County, OR",36620
"41047","97301","VP","PT",30,7896,"Salem","OR",68,76,290018,0,38.2873,40.5536,5.0895,13803,528480,0,0,70250,2848891,0,NA,NA,NA,NA,NA,NA,41420,"Salem, OR","Marion County, OR",41420
"41047","97301","MB","DO",53,641949,"Salem","OR",68,76,24493950,0,12.9325,3.06,18.1419,166004,2146850,0,0,3011629,9215585,163.6,NA,NA,0,0,0,0,41420,"Salem, OR","Marion County, OR",41420
"41047","97301","MB","DO",53,976205,"Salem","OR",68,76,24493950,0,12.9325,3.06,18.1419,166004,2146850,0,0,3011629,9215585,163.6,NA,NA,0,0,0,0,41420,"Salem, OR","Marion County, OR",41420
"41047","97301","DR","PT",186,1241211,"Salem","OR",68,76,14119579,0,15.694,7.3661,1.9417,234747,3684110,0,0,455807,3357510,0,NA,NA,NA,NA,NA,NA,41420,"Salem, OR","Marion County, OR",41420
"41047","97301","DR","PT",205,160255,"Salem","OR",68,76,14119579,0,15.694,7.3661,1.9417,234747,3684110,0,0,455807,3357510,0,NA,NA,NA,NA,NA,NA,41420,"Salem, OR","Marion County, OR",41420
"41051","97201","MB","DO",550,45872015,"Portland","OR",382,524,280711908,0,10.9861,3.5936,29.2017,1941327,21327681,0,0,56690101,203723813,1337.88,NA,NA,6.3,0,0.6,6.89999999999999,38900,"Portland-Vancouver-Hillsboro, OR-WA","Multnomah County, OR",38900
"41051","97204","SR","PT",14,62945,"Portland","OR",11,524,17645569,14,5.9045,2.0845,67.3316,72472,427910,432862,74179,4879658,10171647,15.44,12.3,0.3,NA,NA,NA,NA,38900,"Portland-Vancouver-Hillsboro, OR-WA","Multnomah County, OR",38900
"41051","97204","SR","PT",14,162665,"Portland","OR",11,524,17645569,14,5.9045,2.0845,67.3316,72472,427910,432862,74179,4879658,10171647,15.44,12.3,0.3,NA,NA,NA,NA,38900,"Portland-Vancouver-Hillsboro, OR-WA","Multnomah County, OR",38900
"41051","97220","MB","DO",7,191754,"Portland","OR",1192,524,740636,0,12.7894,3.07,6.356,17331,221653,0,0,110156,338179,94.6,NA,NA,0,0,0,0,38900,"Portland-Vancouver-Hillsboro, OR-WA","Multnomah County, OR",38900
"41051","97220","DR","DO",29,301602,"Portland","OR",1192,524,5551022,0,10.6137,2.3927,2.487,34640,367658,0,0,86149,206132,0,NA,NA,NA,NA,NA,NA,38900,"Portland-Vancouver-Hillsboro, OR-WA","Multnomah County, OR",38900
"41051","97220","DR","DO",28,325979,"Portland","OR",1192,524,5551022,0,10.6137,2.3927,2.487,34640,367658,0,0,86149,206132,0,NA,NA,NA,NA,NA,NA,38900,"Portland-Vancouver-Hillsboro, OR-WA","Multnomah County, OR",38900
"41051","97232","MB","DO",4,89790,"Portland","OR",NA,NA,464592,0,26.9424,0,1.8654,5314,143172,0,0,9913,0,0,NA,NA,NA,NA,NA,NA,38900,"Portland-Vancouver-Hillsboro, OR-WA","Multnomah County, OR",38900
"41051","97232","DR","DO",1,89790,"Portland","OR",NA,NA,120400,0,9.7521,0,1.8385,1864,18178,0,0,3427,0,0,NA,NA,NA,NA,NA,NA,38900,"Portland-Vancouver-Hillsboro, OR-WA","Multnomah County, OR",38900
"41051","97201","LR","DO",116,35293493,"Portland","OR",382,524,150694667,58,14.267,5.4003,62.1632,626091,8932446,4544076,319248,38919828,210180550,118.91,120.01,8.98,NA,NA,NA,NA,38900,"Portland-Vancouver-Hillsboro, OR-WA","Multnomah County, OR",38900
"41051","97201","DR","PT",226,2743682,"Portland","OR",382,524,36244487,0,12.493,9.2401,1.8882,476121,5948183,0,0,898989,8306781,0,NA,NA,NA,NA,NA,NA,38900,"Portland-Vancouver-Hillsboro, OR-WA","Multnomah County, OR",38900
"41051","97201","DR","PT",225,1444726,"Portland","OR",382,524,36244487,0,12.493,9.2401,1.8882,476121,5948183,0,0,898989,8306781,0,NA,NA,NA,NA,NA,NA,38900,"Portland-Vancouver-Hillsboro, OR-WA","Multnomah County, OR",38900
"41051","97201","LR","DO",116,31735597,"Portland","OR",382,524,150694667,58,14.267,5.4003,62.1632,626091,8932446,4544076,319248,38919828,210180550,118.91,120.01,8.98,NA,NA,NA,NA,38900,"Portland-Vancouver-Hillsboro, OR-WA","Multnomah County, OR",38900
"41051","97201","MB","DO",561,83860535,"Portland","OR",382,524,280711908,0,10.9861,3.5936,29.2017,1941327,21327681,0,0,56690101,203723813,1337.88,NA,NA,6.3,0,0.6,6.89999999999999,38900,"Portland-Vancouver-Hillsboro, OR-WA","Multnomah County, OR",38900
"41057","97141","MB","DO",5,189662,"Tillamook","OR",NA,NA,1165695,0,24.1078,0,6.0932,17306,417209,0,0,105449,0,0,NA,NA,NA,NA,NA,NA,99999,"","Tillamook County, OR",41057
"41057","97141","DR","DO",12,401268,"Tillamook","OR",NA,NA,913595,0,22.125,0,0.8394,14803,327517,0,0,12425,0,0,NA,NA,NA,NA,NA,NA,99999,"","Tillamook County, OR",41057
"41057","97141","CB","DO",3,341676,"Tillamook","OR",NA,NA,573198,0,34.5435,0,2.8896,7407,255864,0,0,21403,0,0,NA,NA,NA,NA,NA,NA,99999,"","Tillamook County, OR",41057
"41059","97801","MB","DO",3,85338,"Pendleton","OR",NA,0,450702,0,17.6621,0,4.6585,5256,92832,0,0,24485,0,0,NA,NA,NA,NA,NA,NA,25840,"Hermiston-Pendleton, OR","Umatilla County, OR",25840
"41059","97801","MB","DO",3,80626,"Pendleton","OR",NA,0,450702,0,17.6621,0,4.6585,5256,92832,0,0,24485,0,0,NA,NA,NA,NA,NA,NA,25840,"Hermiston-Pendleton, OR","Umatilla County, OR",25840
"41059","97801","CB","DO",5,80626,"Pendleton","OR",NA,0,964637,0,33.4074,0,4.9668,9762,326123,0,0,48486,0,0,NA,NA,NA,NA,NA,NA,25840,"Hermiston-Pendleton, OR","Umatilla County, OR",25840
"41059","97862","MB","PT",1,61833,"MiltonFreewater","OR",79,28,123393,0,14.1029,0,3.207,1536,21662,0,0,4926,0,0,NA,NA,NA,NA,NA,NA,25840,"Hermiston-Pendleton, OR","Umatilla County, OR",25840
"41059","97862","DT","PT",1,560,"MiltonFreewater","OR",79,28,101709,0,14.2226,0,8.4082,539,7666,0,0,4532,0,0,NA,NA,NA,NA,NA,NA,25840,"Hermiston-Pendleton, OR","Umatilla County, OR",25840
"41061","97850","DR","DO",13,39071,"LaGrande","OR",NA,NA,807294,0,19.5514,0,1.6407,19588,382973,0,0,32138,0,0,NA,NA,NA,NA,NA,NA,29260,"La Grande, OR","Union County, OR",29260
"41061","97850","CB","DO",3,35892,"LaGrande","OR",NA,NA,81286,0,33.0953,0,1.4714,2151,71188,0,0,3165,0,0,NA,NA,NA,NA,NA,NA,29260,"La Grande, OR","Union County, OR",29260
"41061","97850","MB","DO",3,33283,"LaGrande","OR",NA,NA,687695,0,15.7587,0,7.2341,6292,99154,0,0,45517,0,0,NA,NA,NA,NA,NA,NA,29260,"La Grande, OR","Union County, OR",29260
"41061","97850","DR","DO",13,383699,"LaGrande","OR",NA,NA,807294,0,19.5514,0,1.6407,19588,382973,0,0,32138,0,0,NA,NA,NA,NA,NA,NA,29260,"La Grande, OR","Union County, OR",29260
"41065","97058","DR","DO",8,55399,"The Dalles","OR",NA,NA,550324,0,15.245,0,3.2776,6401,97583,0,0,20980,0,0,NA,NA,NA,NA,NA,NA,45520,"The Dalles, OR","Wasco County, OR",45520
"41071","97128","DR","PT",7,282231,"McMinnville","OR",NA,NA,429233,0,11.6099,0,2.8763,12430,144311,0,0,35753,0,0,NA,NA,NA,NA,NA,NA,38900,"Portland-Vancouver-Hillsboro, OR-WA","Yamhill County, OR",38900
"41071","97128","MB","PT",5,150919,"McMinnville","OR",NA,NA,297722,0,13.4938,0,11.0468,8159,110096,0,0,90131,0,0,NA,NA,NA,NA,NA,NA,38900,"Portland-Vancouver-Hillsboro, OR-WA","Yamhill County, OR",38900
"42003","15222","IP","DO",2,252264,"Pittsburgh","PA",775,905,1063918,2,2.3379,0.1169,97.8415,6239,14586,14586,6239,610433,71333,0.2,0.2,0,NA,NA,NA,NA,38300,"Pittsburgh, PA","Allegheny County, PA",38300
"42003","15222","IP","DO",2,739475,"Pittsburgh","PA",775,905,1063918,2,2.3379,0.1169,97.8415,6239,14586,14586,6239,610433,71333,0.2,0.2,0,NA,NA,NA,NA,38300,"Pittsburgh, PA","Allegheny County, PA",38300
"42003","15222","MB","DO",614,66362915,"Pittsburgh","PA",775,905,308367401,0,12.9437,4.189,32.8336,1636544,21183003,0,0,53733622,225092162,1645.25,NA,NA,43.1,13.4,0,56.5,38300,"Pittsburgh, PA","Allegheny County, PA",38300
"42003","15222","MB","DO",603,97582340,"Pittsburgh","PA",775,905,308367401,0,12.9437,4.189,32.8336,1636544,21183003,0,0,53733622,225092162,1645.25,NA,NA,43.1,13.4,0,56.5,38300,"Pittsburgh, PA","Allegheny County, PA",38300
"42003","15222","LR","DO",57,28864855,"Pittsburgh","PA",775,905,66793023,29,12.8243,3.9529,44.9366,170363,2184781,1550674,119374,7655539,30261649,49.64,48.2,2.51,NA,NA,NA,NA,38300,"Pittsburgh, PA","Allegheny County, PA",38300
"42003","15222","LR","DO",58,25136793,"Pittsburgh","PA",775,905,66793023,29,12.8243,3.9529,44.9366,170363,2184781,1550674,119374,7655539,30261649,49.64,48.2,2.51,NA,NA,NA,NA,38300,"Pittsburgh, PA","Allegheny County, PA",38300
"42005","16201","MB","DO",4,209910,"kittanning","PA",NA,NA,625805,0,13.2952,0,4.6765,8488,112850,0,0,39694,0,0,NA,NA,NA,NA,NA,NA,38300,"Pittsburgh, PA","Armstrong County, PA",38300
"42005","16201","DR","DO",12,401711,"kittanning","PA",NA,NA,809310,0,24.9986,0,2.302,11675,291859,0,0,26876,0,0,NA,NA,NA,NA,NA,NA,38300,"Pittsburgh, PA","Armstrong County, PA",38300
"42005","16201","MB","DO",4,314587,"kittanning","PA",NA,NA,625805,0,13.2952,0,4.6765,8488,112850,0,0,39694,0,0,NA,NA,NA,NA,NA,NA,38300,"Pittsburgh, PA","Armstrong County, PA",38300
"42005","16201","DR","DO",10,139940,"kittanning","PA",NA,NA,809310,0,24.9986,0,2.302,11675,291859,0,0,26876,0,0,NA,NA,NA,NA,NA,NA,38300,"Pittsburgh, PA","Armstrong County, PA",38300
"42007","15074","MB","DO",18,7251534,"Rochester","PA",440,905,5342390,0,17.0491,11.9255,17.6945,45146,769700,0,0,798836,9526532,160.1,NA,NA,10.1,0,0,10.1,38300,"Pittsburgh, PA","Beaver County, PA",38300
"42007","15074","MB","DO",19,707144,"Rochester","PA",440,905,5342390,0,17.0491,11.9255,17.6945,45146,769700,0,0,798836,9526532,160.1,NA,NA,10.1,0,0,10.1,38300,"Pittsburgh, PA","Beaver County, PA",38300
"42007","15074","DR","DO",16,15444,"Rochester","PA",440,905,1980621,0,17.0546,10.9371,2.9688,25905,441800,0,0,76908,841147,0,NA,NA,NA,NA,NA,NA,38300,"Pittsburgh, PA","Beaver County, PA",38300
"42007","15074","DR","DO",18,451705,"Rochester","PA",440,905,1980621,0,17.0546,10.9371,2.9688,25905,441800,0,0,76908,841147,0,NA,NA,NA,NA,NA,NA,38300,"Pittsburgh, PA","Beaver County, PA",38300
"42011","19464","DR","PT",1,165617,"Pottstown","PA",34,79,184332,0,5.3491,2.6754,1.9655,2810,15031,0,0,5523,14776,0,NA,NA,NA,NA,NA,NA,39740,"Reading, PA","Berks County, PA",39740
"42011","19464","MB","PT",5,134812,"Pottstown","PA",34,79,1943826,0,13.6561,1.1453,12.1863,19197,262156,0,0,233941,267940,222,NA,NA,0,0,0,0,39740,"Reading, PA","Berks County, PA",39740
"42013","16602","MB","DO",21,1089755,"Altoona","PA",25,37,4921357,0,13.0614,4.4476,15.1477,35976,469896,0,0,544954,2423745,340.9,NA,NA,0,0,0,0,11020,"Altoona, PA","Blair County, PA",11020
"42013","16602","MB","DO",21,3975705,"Altoona","PA",25,37,4921357,0,13.0614,4.4476,15.1477,35976,469896,0,0,544954,2423745,340.9,NA,NA,0,0,0,0,11020,"Altoona, PA","Blair County, PA",11020
"42015","18810","DR","DO",31,717560,"Athens","PA",668,NA,3239110,0,28.3378,0,1.4301,50506,1431231,0,0,72231,0,0,NA,NA,NA,NA,NA,NA,42380,"Sayre, PA","Bradford County, PA",42380
"42015","18810","MB","DO",9,791675,"Athens","PA",668,NA,1666150,0,22.0367,0,5.4856,20694,456028,0,0,113520,0,0,NA,NA,NA,NA,NA,NA,42380,"Sayre, PA","Bradford County, PA",42380
"42015","18810","MB","DO",9,47291,"Athens","PA",668,NA,1666150,0,22.0367,0,5.4856,20694,456028,0,0,113520,0,0,NA,NA,NA,NA,NA,NA,42380,"Sayre, PA","Bradford County, PA",42380
"42019","16001","MB","PT",7,3648041,"Butler","PA",53,905,1690750,0,12.6726,0,13.2767,13954,176834,0,0,185263,0,0,NA,NA,NA,NA,NA,NA,38300,"Pittsburgh, PA","Butler County, PA",38300
"42019","16001","CB","PT",3,3643547,"Butler","PA",53,905,129241,0,21.849,0,6.1388,1815,39656,0,0,11142,0,0,NA,NA,NA,NA,NA,NA,38300,"Pittsburgh, PA","Butler County, PA",38300
"42021","15901","IP","DO",2,676261,"Johnstown","PA",688,39,707166,2,2.5357,0.17,65.6645,784,1988,1988,784,51481,8752,0.34,0.34,0,NA,NA,NA,NA,27780,"Johnstown, PA","Cambria County, PA",27780
"42021","15901","MB","DO",32,1952011,"Johnstown","PA",688,39,7915344,0,13.2541,3.39,13.1621,78768,1043996,0,0,1036753,3514593,239,NA,NA,0,0,0,0,27780,"Johnstown, PA","Cambria County, PA",27780
"42021","15901","DR","DO",19,66611,"Johnstown","PA",688,39,1793697,0,16.6519,11.6583,2.7786,22950,382162,0,0,63768,743424,0,NA,NA,NA,NA,NA,NA,27780,"Johnstown, PA","Cambria County, PA",27780
"42021","15901","MB","DO",32,1959616,"Johnstown","PA",688,39,7915344,0,13.2541,3.39,13.1621,78768,1043996,0,0,1036753,3514593,239,NA,NA,0,0,0,0,27780,"Johnstown, PA","Cambria County, PA",27780
"42021","15901","IP","DO",2,115871,"Johnstown","PA",688,39,707166,2,2.5357,0.17,65.6645,784,1988,1988,784,51481,8752,0.34,0.34,0,NA,NA,NA,NA,27780,"Johnstown, PA","Cambria County, PA",27780
"42021","15901","DR","DO",19,758941,"Johnstown","PA",688,39,1793697,0,16.6519,11.6583,2.7786,22950,382162,0,0,63768,743424,0,NA,NA,NA,NA,NA,NA,27780,"Johnstown, PA","Cambria County, PA",27780
"42025","18229","DR","PT",18,306235,"Jim Thorpe","PA",381,346,1704132,0,19.0766,0,2.2882,20535,391738,0,0,46989,0,0,NA,NA,NA,NA,NA,NA,10900,"Allentown-Bethlehem-Easton, PA-NJ","Carbon County, PA",10900
"42027","16801","MB","DO",60,14988112,"State College","PA",92,29,15885672,0,11.7172,2.58,43.0348,151156,1771130,0,0,6504972,16782827,140.2,NA,NA,0,0,0,0,44300,"State College, PA","Centre County, PA",44300
"42027","16801","MB","DO",62,5503270,"State College","PA",92,29,15885672,0,11.7172,2.58,43.0348,151156,1771130,0,0,6504972,16782827,140.2,NA,NA,0,0,0,0,44300,"State College, PA","Centre County, PA",44300
"42027","16801","VP","DO",38,185746,"State College","PA",92,29,509641,0,43.6807,41.9009,8.4223,19529,853041,0,0,164480,6891858,0,NA,NA,NA,NA,NA,NA,44300,"State College, PA","Centre County, PA",44300
"42039","16335","MB","DO",9,1511149,"Meadville","PA",33,NA,1596801,0,17.503,0,10.9555,26268,459768,0,0,287778,0,0,NA,NA,NA,NA,NA,NA,32740,"Meadville, PA","Crawford County, PA",32740
"42039","16335","DR","DO",29,46286,"Meadville","PA",33,NA,2218364,0,14.3344,0,3.202,30296,434275,0,0,97008,0,0,NA,NA,NA,NA,NA,NA,32740,"Meadville, PA","Crawford County, PA",32740
"42039","16335","DR","DO",30,990003,"Meadville","PA",33,NA,2218364,0,14.3344,0,3.202,30296,434275,0,0,97008,0,0,NA,NA,NA,NA,NA,NA,32740,"Meadville, PA","Crawford County, PA",32740
"42039","16335","MB","DO",9,5750130,"Meadville","PA",33,NA,1596801,0,17.503,0,10.9555,26268,459768,0,0,287778,0,0,NA,NA,NA,NA,NA,NA,32740,"Meadville, PA","Crawford County, PA",32740
"42043","17105","CR","PT",40,22692786,"Harrisburg","PA",2092,1981,48551148,4,56.7257,86.7054,20.2575,73943,4194472,845795,14788,1497904,129876440,144.4,0,0,NA,NA,NA,NA,25420,"Harrisburg-Carlisle, PA","Dauphin County, PA",25420
"42043","17105","CR","PT",40,23111548,"Harrisburg","PA",2092,1981,48551148,4,56.7257,86.7054,20.2575,73943,4194472,845795,14788,1497904,129876440,144.4,0,0,NA,NA,NA,NA,25420,"Harrisburg-Carlisle, PA","Dauphin County, PA",25420
